,dir_name,prod_name,studio_name,title,year,prc,cat,awattr,awtype,location
1722,D.Steinberg,Jerry Tokovsky,Paramount,Paternity,1981,Mlab,Romt,0,H,Toronto city
1723,Makavejev,Joachim vonVietinghoff,Alert Film,Gorilla Bathes at Noon,1993,col,Dram,*,H,Berlin city
1724,E.Day,Jack Wiener,ITC,Green Ice,1981,col,Susp,0,H,Berlin city
1725,Till,Jack Wiener,Fox,Murder at my Door,1996,col,Dram,0,H,Bridgeport town
1726,Hennenlotter,Edgar Ievens,Analysis,Frankenhooker,1990,col,Horr,0,H,NYC city
1727,Laloggia,Charles M. Laloggia,Tristar,Fear No Evil,1981,col,Horr,not,H,NYC city school
1728,Ripploh,Charles M. Laloggia,Tristar,Taxi zum Klo,1981,col,Horr,not,H,NYC city school
1729,Roddam,Halmi,ABC,Cleopatra,1999,TV,Hist,0,H,Rome city
1730,Veber,Halmi,Gaumont,Les Fugitifs,1986,TV,CnRb,0,H,Rome city
1731,G.Baker,Richard Kobritz,Fox,Alien Nation,1988,DeLuxe,CA,**,RE,Rome city work
1732,Avedis,Richard Kobritz,Fox,Mortuary,1981,DeLuxe,Horr,*,CG,Rome city work
1733,Glen,Cubby,U.A.,License To Kill,1989,col,Advt,**,RE,Gibraltar city city mil.inst. csd
1734,J.Lord,Cubby,U.A.,Visiting Hours,1981,col,Actn,**,CG,Gibraltar city city mil.inst. csd
1735,Camp,Joe Camp,Mulberry Square,Hawmps,1982,col,Advt,0,H,Gibraltar city city mil.inst. csd csd
1736,Fisk,Joe Camp,Mulberry Square,Raggedy Man,1981,col,Advt,0,H,Gibraltar city city mil.inst. csd csd
1737,Beineix,Irene Silberman,Galaxie,37.2 le Matin,1986,col,Porn,*,AAN,Paris city
1738,Tramont,Jerry Weintraub,Universal,All Night Long,1981,Tcol,Porn,*,AAN,Paris city
1739,K.Shapiro,Jerry Weintraub,Universal,Modern Problems,1981,col,Comd,*,CG,Paris city
1740,Bemberg,Jerry Weintraub,Universal,Camila,1984,col,Dram,*,AAN,Paris city
1741,Cimber,Matt Cimber,ParPar,Butterfly,1981,Mcol,Dram,0,H,Paris city
1742,Leo,Andrew Solt,ParPar,This is Elvis,1981,Mcol,Musc,***,CG,Memphis city
1743,Monicello,Andrew Solt,ParPar,Lovers and Liars,1981,col,Comd,*,CG,Pisa city town
1744,Burke,Christopher Dalton,TNT,Pirates of Silicon Valley,1999,TV,BioP,0,H,Silicon Valley work
1745,Soutter,Christopher Dalton,TNT,L'amour des Femmes,1981,TV,Romt,0,H,Lac Leman river
1746,M.Rose,Alan~Smithee,TNT,Student Bodies,1981,col,Horr,*,CG,Lac Leman river
1747,Ol.Stone,Ol.Stone,Regency,Any Given Sunday,1999,col,Actn,*,AAN,football fields sports
1748,O.Scott,Richard Pryor,Universal,Bustin' Loose,1981,Tcol,Comd,0,H,football fields sports
1749,Adlon,Eleonore Adlon,BRF,Salmonberries,1994,col,Dram,*,H,Munich city desert store csd
1750,Bonerz,Eleonore Adlon,BRF,Nobody's Perfekt,1981,col,Dram,*,H,Munich city desert store csd
1751,P.Cox,P.Cox,WDR,Touch Me,1994,col,Romt,*,H,Munich city desert store csd csd csd
1752,Werner,P.Cox,WDR,Don't Cry It's Only Thunder,1981,col,Romt,*,H,Munich city desert store csd csd csd
1753,Masters,McElroy,Trans-American,The Bitch,1984,col,Porn,0,H,Munich city desert store csd csd csd
1754,R.Franklin,H.A.Green,Universal,FX2 - The Deadly Art of Illusion,1991,Tcol,Advt,**,CG,Munich city desert store csd csd csd roads
1755,Rick~Rosenthal,Carpenter,deLaurentiis,Bad Boys,1983,Mcol,Horr,0,H,Munich city desert store csd csd csd roads
1756,R.L.Thomas,Ronald Cohen,CTV,Terry Fox Story,1983,col,BioPx,*,H,Munich city desert store csd csd csd roads csd
1757,R.Marquand,Ransohoff,Columbia,Jagged Edge,1985,Mcol,Myst,**,H,London city island space
1758,Ron.Mann,Ransohoff,Columbia,Comic Book Confidential,1989,Mcol,Docu ,**,H,London city island space
1759,Zemeckis,Wendy Finerman,NewLine,What Lies Beneath,2000,col,Horr,***,AAdir,Hollywood town sea home
1760,S.Gordon,Greenhut,Orion,The Shooting Party,1984,Tcol,Comd,*,H,Hollywood town sea home
1761,Horman,Greenhut,Hager-Moss,Leise Schatten,1991,col,Dram,*,H,Hollywood town sea home town
1762,Stern,James Hay,TNT,Hostage Flight,1989,col,Susp,0,H,Hollywood town sea home town airplane
1763,Miner,Matt Williams,Fox,Lake Placid,1999,Tcol,Romt,0,H,Atlantic City resort river
1764,Gillard,Matt Williams,Fox,Paradise,1981,col,Porn,*,CG,Atlantic City resort river desert
1765,St.Gordon,Matt Williams,Fox,Lost in Space,1998,col,ScFi,*,CG,Atlantic City resort river desert hospital jail
1766,Burstall,Matt Williams,Fox,Attack Force Z,1981,col,ScFi,*,CG,Atlantic City resort river desert hospital jail
1767,DeSimone,Matt Williams,Fox,The Concrete Jungle,1983,col,Dram,*,CG,Atlantic City resort river desert hospital jail school jail
1768,Katani,Arthur Rankin~jr.,Trident,Bushido Blade,1981,col,Advt,0,H,Atlantic City resort river desert hospital jail school jail
1769,Fruet,Arthur Rankin~jr.,Trident,Search and Destroy,1981,col,Axtn,*,CG,Niagra Falls town
1770,Petersen,Jeff Apple,Universal,The Storm,2000,col,Docu,*,CG,Gloucester ship town
1771,Goodchild,Jeff Apple,Universal,Oppenheimer,1981,col,BioP,*,CG,Gloucester ship town
1772,Lipstadt,Jeff Apple,Universal,Android,1982,col,BioP,*,CG,Gloucester ship town
1773,Heckerling,Matty Sims,Warners,Loser,2000,Tcol,Comd,0,H,NYU school
1774,Ozgenturk,Matty Sims,Kentel,At,1982,col,Dram,0,H,Istanbul city
1775,Pyun,Ron Samuels,MDP,Raven Hawk,1996,col,Dram,0,H,Istanbul city
1776,A.Roberts,Carolyn Pfeiffer,MGM,Endangered Species,1982,Mcol,Susp,0,H,Istanbul city
1777,B.Forsyth,David Puttnam,Warners,Being Human,1994,col,Dram,**,H,Istanbul city town csd
1778,B.Levinson,B.Levinson,Warners,Liberty Heights,1999,col,Dram,**,AAN,Baltimore city
1779,Paltrow,Paltrow,MTM,Duet,1999,Tcol,Comd,0,H,Baltimore city
1780,Schulz,Paltrow,MTM,The Adventurers of the Sierra Leone,1982,Tcol,West,0,H,Baltimore city
1781,Deschanel,Buck Houghton,Zoetrope,The Escape Artist,1982,Tcol,Advt,**,H,Baltimore city
1782,Hanson,Milchan,Zoetrope,L.A. Confidential,1997,col,Dram,Margulies: bad movies we love,AANdir,L.A. city
1783,Musser,Milchan,Films for Thought,Before the Nickelodeon,1982,col,BioP,Margulies: bad movies we love,AANdir,L.A. city
1784,Damiani,Dino deLaurentis,Orion,Amityville II: The Possession,1982,col,Horr,Margulies: bad movies we love,AANdir,L.A. city
1785,DaV,Marcel Dassault,SFP,Le Retour de Martin Guerre,1982,Fcol,Horr,*,H,L.A. city csd
1786,Risi,Marcel Dassault,SFP,Ein Sack Voll Flohe,1982,Fcol,Horr,*,H,L.A. city csd
1787,Schmoeller,Marcel Dassault,SFP,The Seduction,1982,Fcol,Susp,*,H,L.A. city csd
1788,D.S.Ward,Robert Lawrence,Fox,Down Periscope,1996,col,Comd,*,H,Las Vegas city sea
1789,Winters,Robert Lawrence,Fox,The Last Horror Film,1982,col,Comd,*,H,Las Vegas city sea
1790,G.A.Sherman,Robert Lawrence,Fox,Vice Squad,1982,col,Actn,C*,VIP,L.A. city
1791,Clifford,Bridget Terry,Showtime,The Turn of the Screw,1989,col,Susp,0,H,Bly Manor estate
1792,Gey.Marshall,Debra Martin Chase,Buena Vista,The Princess Diaries,2001,col,Comd,0,H,S.F. city
1793,Syberberg,Debra Martin Chase,Gaumont,Parsifal,1982,col,Musc,0,H,S.F. city theater
1794,Hudson,Puttnam,Gaumont,Revolution,1984,col,Dram,0,AA,S.F. city theater
1795,Pachard,Puttnam,Adventure,The Devil in Miss Jones II,1982,col,Porn,0,AA,Hell afterlife
1796,I.Sharp,Puttnam,Adventure,The Final Option,1982,col,Actn,**,CG,Hell afterlife
1797,Duigan,Miller,Miramax,Lawn Dogs,1998,col,Comd,**,CG,Jamaica island estate town
1798,Belson,Miller,Miramax,Jekyll and Hyde...Together Again,1982,col,Horr,*,CG,Jamaica island estate town
1799,J.Chan,Miller,Miramax,Police Story II,1988,col,Actn,*,CG,Hong Kong city
1800,Davy,Miller,Miramax,Ca va faire mal,1982,col,Comd,*,CG,Hong Kong city
1801,Hofsiss,Miller,Miramax,I'm Dancing As Fast As I Can,1982,col,BioP,*,CG,Hong Kong city
1802,Kagan,J.Lang,Universal,The Sting II,1983,Tcol,Susp,0,H,Chicago city
1803,Js.Miller,Golan,Cannon,That Championship Season,1982,Mcol,Dram,*,H,baseball fields sports
1804,Sholder,Robert Shaye,NewLine,A Nightmare on Elm Street Part Two: Freddy's Revenge,1985,DeLuxe,Horr,0,H,baseball fields sports jail town
1805,? [Makk,Robert Shaye,NewLine,Lily in Love,1984,DeLuxe,Susp,0,H,baseball fields sports jail town
1806,Finkleman,Koch,Paramount,Airplane II: The Sequel,1982,col,Disa,0,H,baseball fields sports jail town space
1807,Kieslovski,Leonardo delaFuento,Aries,Red,1994,col,Noir,0,H,Paris city
1808,L.Kasdan,Meg Ryan,Warners,Mumford,1999,col,Comd,*,NYFC,Tombstone town town
1809,Caulfield,Meg Ryan,Samson ,Fighting Back,1982,Ecol,Dram,0,H,Tombstone town town school
1810,Aragon,Meg Ryan,Samson ,Half of Heaven,1986,Ecol,Romt,0,H,Madrid csd city
1811,Rosman,Meg Ryan,Spectator,The Invader,1996,col,SxFi,0,H,Madrid csd city
1812,N.Jordan,Stephen Wooley,Sony,The End of the Affair,1999,Tcol,Romt,**,GGN,London city
1813,Birch,Allan Carr,Paramount,Grease 2,1982,Mcol,Musc,0,H,London city school
1814,P.Walker,Jenny Craven,Cannon,House of the Long Shadows,1982,col,Horr,0,H,London city school home
1815,Benjamin,Fritz Manes,Malpaso,City Heat,1998,col,Dram,0,H,S.F. city
1816,Loncraine,Herbert Solow,Namar,Richard III,1995,Tcol,Dram,Silver,Baer,East End town
1817,Rob.Rosenthal,Herbert Solow,Namar,Zapped,1982,col,Comd,*,CG,East End town school
1818,Towne,Thom Mount,Warners,Without Limits,1998,col,BioP,**+,RE,L.A. city
1819,Whitehead,Maria Ruscom,PBS,Medea,1982,TV,Dram,**+,RE,Corinth town
1820,Bugajski,Maria Ruscom,PBS,Interrogation,1982,TV,Dram,**+,RE,Corinth town town
1821,S.Leroy,Maria Ruscom,PBS,The Intruder,1982,TV,Dram,**+,RE,Corinth town town
1822,Lisberger,Kushner,Disney,Tron,1982,Tcol,ScFi,*,H,Corinth town town
1823,S.Seidelman,Jonathan Brett,Ziegler,The Dutch Master,1993,col,Romt,***+,AAN,Brooklyn city
1824,T.Avildsen,Jonathan Brett,Ziegler,Things Are Tough All Over,1982,col,Comd,***+,AAN,Brooklyn city
1825,Karya,Jonathan Brett,Ziegler,Behind the Mosquito Net,1982,col,Comd,***+,AAN,Brooklyn city
1826,Edel,deLaurentiis,Neue Constantin,Body of Evidence,1992,col,Dram,*,H,Brooklyn city
1827,Wang,Ol.Stone,Fox,Maid in Manhattan,2002,col,Romt,*,H,Beresford hotel
1828,Lustig,Ol.Stone,Fox,Maniac Cop,1988,col,Horr,*,CG,NYC city
1829,Herz,Ol.Stone,Fox,Stuck on You!,1982,col,Fant,*,CG,NYC city
1830,Guney,"Serif G\""oren",Cactus Film ,Yol,1982,col,Docu,*,CG,NYC city
1831,UnYear82,"Serif G\""oren",Cactus Film ,La Vie Continue,1982,col,Dram,*,CG,NYC city
1832,Buckhantz,"Serif G\""oren",Cactus Film ,Portrait of a Hitman,1983,col,Dram,*,CG,NYC city
1833,Lyne,Joel B. Michaels,Paramount,Unfaithful,2002,col,Dram,***+,Kron most sexy,NYC city
1834,Hui,Joel B. Michaels,Paramount,Song of the Exile,1990,col,Docu,***+,Kron most sexy,NYC city
1835,Am.Jones,Corman,Millenium,Love Letters,1983,DeLuxe,Romt,*,H,NYC city
1836,Kaurismaki,Corman,Millenium,La Vie de Boh\`eme,1993,bnw,Dram,*,H,Paris city
1837,A.Johnson,Mel~Brooks,Fox,To Be or Not To Be,1983,DeLuxe,Comd,*,H,Warsaw city
1838,Mattinsson,Mattinsson,Disney,Mickey's Christmas Carol,1983,Tcol,Cart,***,H,London city
1839,B.Grant,Mattinsson,MCA,Love Kills,1991,col,Susp,***,H,London city
1840,Streisand,Milchan,Sony,The Mirror Has Two Faces,1996,col,Romt,--,VIP,Columbia Un. school
1841,Swaim,Milchan,Sony,La Balance,1983,col,Romt,--,VIP,Columbia Un. school
1842,Bliss,Milchan,Sony,Fords on Water,1983,TV,Dram,--,VIP,Columbia Un. school
1843,Ferris,Milchan,Sony,Rembetiko,1983,TV,BioP,--,VIP,Columbia Un. school slum
1844,Crombie,Milchan,Forest Home Films,Killing of Angel Street,1983,col,Romt,0,H,Columbia Un. school slum town
1845,D.Hamilton,Milchan,Forest Home Films,Tendres Cousines,1983,col,Porn,0,H,Columbia Un. school slum town csd
1846,Hills,Milchan,Forest Home Films,Ator the Fighting Eagle,1983,col,Porn,0,H,Columbia Un. school slum town csd
1847,Lowry,Bill Coker,Forest Home Films,Mr. Murder,1990,col,Actn,0,H,Key West resort
1848,Wickes,Rene Dupont,Rank,Silver Dream Racer,1983,Ecol,Dram,0,H,Key West resort
1849,DelaEglesia,Rene Dupont,Rank,Il Deputado,1983,Ecol,Dram,0,H,Key West resort
1850,Hong,Rene Dupont,Rank,They Call Me Bruce,1983,col,Comd,**,CG,Key West resort
1851,Oz,Lee Rich,Paramount,The Score,2001,col,Susp,**,CG,Dobbs Mill csd school work
1852,Champion,Daniel Sladek,Paramount,Sub Down,1997,col,Actn,**,CG,NYC city ship
1853,Jordon,Daniel Sladek,Paramount,Buddy System,1983,col,Romt,**,CG,NYC city ship
1854,Reggio,Reggio,Institute for Regional Education,Powaqqatsi,1988,DeLuxe,Fant,***,RE,NYC city city
1855,Auzins,Greg Tepper,Film Corporation of Western Australia,We of the Never Never,1983,Ecol,Dram,**,CG,NYC city city csd
1856,Jarmusch,Jarmusch,Film Corporation of Western Australia,"Ghost Dog, the Way of the Samurai",1999,col,Comd,Camera d'Or,Palm,Helsinki city city city city city
1857,Kanew,Joe Wizan,Touchstone,Tough Guys,1986,DeLuxe,Comd,0,H,Helsinki city city city city city hospital
1858,J.L.Brooks,Kirstin,Sony,As Good As It Gets,1997,col,Romt Comd,comd,AAN,Baltimore city city city
1859,Dabadie,Kirstin,Sony,Un Elephant Ca Trompe Enormement,1983,Comd,Romt Comd,comd,AAN,Baltimore city city city
1860,Santino,Kirstin,Sony,"Miles of Smiles, Years of Struggle",1983,Comd,Romt Comd,comd,AAN,Baltimore city city city
1861,Signorelli,Kirstin,Sony,Easy Money,1983,Comd,Comd,*,CG,Baltimore city city city
1862,Coates,Kirstin,Sony,Hercules,1983,col,Fant,*,CG,Baltimore city city city
1863,Foldes,Kirstin,Cannon,Young Warriors,1983,col,Actn,0,H,Baltimore city city city
1864,Littman,Kirstin,Entertainment Events,Testament,1983,CFcol,Actn,*,H,Baltimore city city city
1865,Coolidge,Larry Y. Abucher,HO,Introducing Dorothy Dandridge,1999,TV,BioP,***,RE,Bensonhurst city movies
1866,Chapman,Steven Deutsch,HO,Stranger's Kiss,1984,TV,BioP,***,CG,Bensonhurst city movies
1867,Kobayashi,Steven Deutsch,Toei,Pride - Unmei no Toki,1998,TV,Hist,***,CG,Tokyo city
1868,M.Whitney,Steven Deutsch,Toei,Matter of Heart,1983,TV,BioB,***,CG,Tokyo city
1869,Borsos,Steven Deutsch,Toei,Far From Home: The Adventures of Yellow Dog,1994,col,Advt,***,CG,Tokyo city
1870,Greenaway,Kees Kasander,Cinepix,8 1/2 Women,1999,col,Kinky,**,H,Kyoto city
1871,Lefebvre,Kees Kasander,Cinepix,Le juge,1983,col,Dram,**,H,Marseille city
1872,P.Rosenberg,P.Rosenberg,Cinepix,Lovesick,1983,Tcol,Dram,v,H,Marseille city
1873,P.Hall,P.Rosenberg,BBC,The Eumendis,1983,TV,Dram,v,H,Marseille city
1874,R.Reiner,,Columbia,The Story of Us,2000,col,Comd,#03,AAN,Guantanamo mil.inst.
1875,Dimsey,,Columbia,Deathgames,1983,col,Comd,#03,AAN,Guantanamo mil.inst.
1876,Duvall,,Columbia,The Apostle,1997,col,Dram,#03,AAN,Guantanamo mil.inst. church 
1877,Chase,,Columbia,Hell's Angels Forever,1983,col,Docu,*,CG,Guantanamo mil.inst. church  roads
1878,Markowitz,Paul Kurta,HBO,Nicholas - a Child's Heart Lives On,1998,CFcol,Docu,*,CG,Guantanamo mil.inst. church  roads town airplane
1879,Dalva,Coppola,MGM-U.A.,The Black Stallion Returns,1983,Tcol,Advt,0,H,Guantanamo mil.inst. church  roads town airplane
1880,Pearce,William D. Witcliff,Touchstone,Leap of Faith,1992,Tcol,Dram,*,H,Rustwater town
1881,ONeil,William D. Witcliff,Touchstone,Angel,1983,Tcol,Dram,*,H,Rustwater town
1882,Watts,Gary Gillingham,Touchstone,Hambone and Hillie,1984,col,Dram,0,H,Rustwater town
1883,P.Brickman,John Avnet,Warners,Men Don't Leave,1989,col,Romt,0,H,Baltimore city
1884,Firstenberg,John Avnet,Warners,Revenge of the Ninja,1983,col,Actn,**,CG,Baltimore city
1885,Nuchtern,John Avnet,Warners,New York Nights,1983,col,Porn,**,CG,Baltimore city
1886,Tsukerman,John Avnet,Warners,Liquid Sky,1983,col,Comd,***,CG,Manhattan city
1887,Fischler,John Avnet,Warners,I Promise to Remember,1983,col,Musc,***,CG,Manhattan city
1888,Bedford,Gower Frost,EMI,Slayground,1983,Tcol,Actn,0,H,Manhattan city
1889,T.Garrett,Gower Frost,EMI,Deep in the Heart,1983,Tcol,Actn,0,H,Manhattan city
1890,T.Scott,Jerry Bruckheimer,,Spy Game,2000,col,Susp,0,H,L.A. city city ship
1891,Zaggario,Jerry Bruckheimer,,Divine Waters,1983,col,BioP,0,H,L.A. city city ship
1892,Dear,Roger Birnbaum,Disney,Angels in the Outfield,1994,col,Fant,**,CG,baseball fields sports
1893,Tianming,Roger Birnbaum,Disney,The Old Well,1983,col,Dram,**,CG,baseball fields sports
1894,A.Cox,Eric Feliner,Zenith,Sid and Nancy,1986,col,BioPP,0,H,L.A. city
1895,Egoyan,Eric Feliner,Zenith,Felicia's Journey,1999,col,Dram,International,AANdir,Birmingham csd city
1896,Naderi,Eric Feliner,Zenith,Dawandeh,1984,col,Dram,International,AANdir,Birmingham csd city
1897,Kuehn,Eric Feliner,Universal,Terror in the Aisles,1984,col,Horr,0,H,Birmingham csd city
1898,vanWarmerdam,Eric Feliner,Graniet,Little Tony,1998,col,Dram,0,H,Birmingham csd city
1899,Corti,Eric Feliner,ORF,A Woman's Pale Blue Handwriting,1984,col,Dram,0,H,Vienna city
1900,Shyer,Eric Feliner,Touchstone,I Love Trouble,1994,col,Susp,0,H,Bennington work town train
1901,D.Walker,Eric Feliner,Touchstone,Making the Grade,1984,col,Comd,*,CG,Bennington work town train
1902,Palcy,Eric Feliner,Touchstone,A Dry White Season,1989,col,Dram,*,CG,Bennington work town train
1903,Shields,Eric Feliner,Touchstone,Savage Attraction,1984,col,Dram,*,CG,Bennington work town train
1904,Kiersch,Terence Kirby,New World,Into the Sun,1992,CFcol,Actn,0,H,Bennington work town train town
1905,G,Terence Kirby,New World,Two Minute Warning,1984,col,CnRb,0,H,Olympics stadium sports
1906,H.Wilson,Nancy Graham Tanen,Tristar,First Wives Club,1996,col,Comd,0,H,NYC city
1907,J.Hughes,J.Hughes,Warners,Curly Sue,1991,col,Romt,***,CG,Chicago city city
1908,Campion,Jan Chapman,Miramax,Holy Smoke,1999,col,Romt,Golden,AANdir,London city city
1909,J.Coen,E.Coen,Polygram,The Big Lebowski,1997,col,Dram,#30,Palmdir,Brainard town
1910,Itami,Seigo Hosogoe,Itami,A-Ge-man,1990,col,Comd,#30,Palmdir,Tokyo city
1911,J.Foley,Seigo Hosogoe,Itami,Fear,1996,col,Horr,*,CG,Tokyo city
1912,J.Ruben,J.Ruben,Fox,The Good Son,1993,col,Susp,*,CG,Cedar Falls resort town home town
1913,Silberg,J.Ruben,Cannon,Breakin',1984,Mcol,Musc,0,H,Cedar Falls resort town home town
1914,Zito,J.Ruben,NewLine,Friday the 13th - The Final Chapter,1984,Mcol,Horr,0,H,Cedar Falls resort town home town
1915,Nimoy,Werner,Paramount,The Good Mother,1988,Tcol,Comd,0,H,S.F. space city
1916,deCrescenzo,Werner,Paramount,Thus spake Bellavista,1984,Tcol,Comd,0,H,S.F. space city
1917,L.Pierce,x Siegel,Higate,"Queenie, the Star of Calcutta",1988,TV,TVmini,*,CG,London city city
1918,Mobray,x Siegel,Higate,Out Cold,1989,TV,TVmini,*,CG,London city city
1919,M.Silver,D.Silver,Midwest Films,Old Enough,1984,bnw,TVmini,*,CG,London city city
1920,Buntzman,D.Silver,Cannon,Exterminator 2,1984,TVC col,Horr,*,CG,London city city
1921,M.Griffiths,D.Silver,Cannon,Hardbodies II,1990,TVC col,Porn,*,CG,London city city resort resort
1922,M.Radford,Simon Perry,Cannon,B.Monkey,1999,col,Actn,***,RE,Paris city city csd
1923,Kanievska,Alan Marshall,Miramax,Il Postino,1995,col,Dram,*,AAN,Isla Negra island
1924,Mt.Bell,Jeff Bridges,Miramax,American Heart,1993,col,Docu,*,AAN,Seattle city
1925,Loy,Jeff Bridges,Miramax,Scugnizzi,1989,col,Docu,*,AAN,Seattle city
1926,Buckner,Jeff Bridges,Miramax,The Good Fight,1984,col,Ducu,*,AAN,Seattle city
1927,N.Castle,J.Hughes,Warners,Dennis the Menace,1993,col,Comd,*,AAN,Seattle city space
1928,,J.Hughes,Fox,Bachelor Party,1984,DeLuxe,Comd,0,H,Seattle city space
1929,P.Carter,J.Hughes,Fox,Highpoint,1984,Ecol,Susp,0,H,Toronto city
1930,P.Markle,William S. Greenblatt,TNT,Through the Eyes of a Killer,1993,col,Horr,**,CG,Seattle city
1931,Prince,Randy Phillips,Warners,Graffiti Bridge,1990,col,Musc,**,CG,Seattle city
1932,R.Cohen,Rafaelli deLaurentiis,Universal,Daylight,1996,col,Disa,**,CG,Seattle city work
1933,R.Epstein,Rafaelli deLaurentiis,Universal,The Celluloid Closet,1996,col,Docu,**,AA,S.F. city
1934,Mulcahy,Michael Caine,HBO,The Shadow,1994,col,Advt,0,H,London city
1935,R.Joffe,Puttnam,Enigma,Goodbye Lover,1999,col,Noir,****,SE,Los Alamos town
1936,Tuggle,Fritz Manes,Warners,Out of Bounds,1986,Tcol,CnRb,0,H,L.A. city
1937,Rg.Young,Albert S.,Warners,Gulag,1985,Tcol,CnRb,0,H,L.A. city
1938,Sauvage,Albert S.,Warners,Weapons of the Spirit,1984,col,Docu,0,H,L'Eaux Chambon town
1939,Marketaki,Albert S.,Warners,The Price of Love,1984,col,Dram,0,H,Corfu island
1940,Palmer,Albert S.,Warners,Testimony,1987,TV,BioP,0,H,Corfu island
1941,W.D.Richter,Albert S.,Warners,The Adventures of Buckaroo Banzai: Across the 8th Dimension,1984,TV,ScFi,#60,Fun,Corfu island
1942,Angelidi,Albert S.,Warners,Topos,1985,TV,ScFi,#60,Fun,Corfu island
1943,Konchalovsky,Yoram Globus,GolanGlobus,The Inner Circle,1992,col,Epic,#60,Fun,Corfu island train csd
1944,Metter,Yoram Globus,GolanGlobus,Police Academy 7,1994,sp,Scat,#60,Fun,Corfu island train csd
1945,Ripstein,Yoram Globus,GolanGlobus,No One Writes to the Colonel,1999,sp,Dram,#60,Fun,Corfu island train csd
1946,C.Crowe,C.Crowe,,Vanilla Sky,2001,col,Romt,#60,Fun,Seattle city
1947,Lanzman,Lanzman,,Shoah,1985,bnw,Docu,#60,Fun,Seattle city jail
1948,Ching,Lanzman,,The Terra-Cotta Warrior,1990,bnw,Actn,#60,Fun,Seattle city jail
1949,Deitch,Deitch,Desert Hearts Productions,Desert Hearts,1985,col,Romt,#60,Fun,Seattle city jail slum
1950,Attias,Deitch,Desert Hearts Productions,Silver Bullet,1985,col,Romt,#60,Fun,Seattle city jail slum
1951,Trousdale,Don Hahn,Disney,The Hunchback of Notre Dame,1996,col,Cart,#60,AAN,Seattle city jail slum
1952,Justiniano,Don Hahn,Disney,Caluga o Menta,1990,col,Docu,#60,AAN,Seattle city jail slum
1953,SandersBrahms,Don Hahn,Alert,"Apfelb\""aume",1992,col,Romtx,#60,AAN,Seattle city jail slum
