,dir_name,prod_name,studio_name,title,year,prc,cat,awattr,awtype,location
2683,UnYear94,,,Miracle on 34th Street,1994,,,++,SE,
2684,delaIglesia,,,Perdita Durango,1997,,,++,SE,
2685,Jacobs,,,Nina Takes a Lover,1995,,,++,SE,
2686,Morahan,,,"Vercingetorix, the Druid King",1996,,,++,SE,
2687,Merlet,,,Artemisia,1998,,,++,SE,
2688,Wachowski,,,The Matrix,1999,,,++,SE,
2689,Cheiton,,,NKT,1995,,,++,SE,
2690,B.Gilbert,,,Wilde,1998,,,++,SE,
2691,B.Thomas,,,28 Days,2000,,,++,SE,
2692,Ch.Noonan,,,Babe,1995,,,++,AAN,
2693,Boyle,,,The Beach,2000,,,++,AAN,
2694,Cannon,,,I Still Know What You Did Last Summer,1998,,,++,AAN,
2695,Sackheim,,,Grand Avenue,1995,,,++,AAN,
2696,Frankel,,,Miami Rhapsody,1995,,,++,AAN,
2697,E.Burns,,,"Long Time, Nothing New",1997,,,++,AAN,
2698,Whitaker,,,Hope Floats,1998,,,++,AAN,
2699,Sinyor,,,The Bachelor,1999,,,++,AAN,
2700,Koreada,,,Wihout Memory,1999,,,++,AAN,
2701,Hsiaahsien ,,,"Good Men, Good Women",1995,,,++,AAN,
2702,Balasko,,,Gauzon Maudit,1995,,,++,AAN,
2703,Lavin,,,Live Nude Girls,1995,,,++,AAN,
2704,Pytka,,,The Quest for Camelot,1998,,,++,AAN,
2705,J.Reiner,,,Trouble Bound,1995,,,++,AAN,
2706,Dowling,,,,199x,,,++,AAN,
2707,K.Smith,,,Dogma,1999,,,++,AAN,
2708,Berovici,,,NKT,1997,,,++,AAN,
2709,Bay,,,Pearl Harbor,1998,,,++,AAN,
2710,Gorris,,,Mrs. Dalloway,1997,,,++,AAN,
2711,Manchevski,,,Before the Rain,1995,,,++,AAN,
2712,Thibaut,,,Pourvu que \cca dure,1995,,,++,AAN,
2713,Finch,,,Stonewall,1995,,,++,AAN,
2714,O.Parker,,,An Ideal Husband,1999,,,++,AAN,
2715,Grall,,,"Les Milles, le train de la liberte",1995,,,++,AAN,
2716,Krishnamma,,,A Man of no Importance,1995,,,++,AAN,
2717,Weisman,,,The Out-of-Towners,1999,,,++,AAN,
2718,diCillo,,,Lawn Dogs,1998,,,++,AAN,
2719,Ogawara,,,Godzilla vs. Destroyer,1995,,,++,AAN,
2720,Prasad,,,My Son the Fanatic,1997,,,++,AAN,
2721,Malone,,,House on Haunted Hill,1999,,,++,AAN,
2722,W.Nicholson,,,Firelight,1995,,,++,AAN,
2723,Quay,,,Institute Benjamenta,1996,,,++,AAN,
2724,Angelo,,,Voleur du Vie,1998,,,++,AAN,
2725,UnYear95,,,Two if by Sea,1995,,,++,AAN,
2726,Kiarostami,,,Taste of Cherry,19yy,,,++,AAN,
2727,Grossman,,,Sometimes they come back ... again,1996,,,++,AAN,
2728,A.Hopkins,,,August,1996,,,++,AAN,
2729,Kranenborg,,,Die Kirschernte,1996,,,++,AAN,
2730,Sanford,,,I'll be Home for Christmas,1998,,,++,AAN,
2731,Waller,,,American Werewolf in Paris,1997,,,++,AAN,
2732,B.Anderson,,,"Next Stop, Wonderland",1998,,,++,AAN,
2733,B.Ross,,,The Young Poisoner's Handbook,1996,,,++,AAN,
2734,Dunye,,,Watermelon Woman,1996,,,++,AAN,
2735,Hampton,,,Joseph Conrad's Secret Agent,1996,,,++,AAN,
2736,Howell,,,The Big Fall,1996,,,++,AAN,
2737,Dugan,,,Big Daddy,1999,,,++,AAN,
2738,Hogan,,,Veronica Barbwire,1996,,,++,AAN,
2739,D.Ireland,,,The Whole Wide World,1996,,,++,AAN,
2740,D.Moore,,,Now and Then,1996,,,++,AAN,
2741,Zlotoff,,,Spitfire Grill,1996,,,++,AAN,
2742,Parisot,,,Galaxy Quest,1999,,,++,AAN,
2743,D.Ellis,,,Homeward Bound II: Lost in San Francisco,1996,,,++,AAN,
2744,Twoohy,,,The Arrival,1996,,,++,AAN,
2745,Schaeffer,,,If Lucy Fell,1996,,,++,AAN,
2746,Winspeare,,,Pizzicata,1996,,,++,AAN,
2747,Schlaich,,,Halfmoon,1996,,,++,AAN,
2748,Adler,,,Bordello of Blood,1996,,,++,AAN,
2749,Hoblit,,,Primal Fear,1996,,,++,AAN,
2750,McDonald,,,Beautiful Thing,1996,,,++,AAN,
2751,Palud,,,"Little Indian, Big City",1996,,,++,AAN,
2752,J.Gray,,,The Glimmerman,1996,,,++,AAN,
2753,Rubino,,,Lotto Land,1996,,,++,AAN,
2754,Mangold,,,A lost life,2000,,,++,AAN,
2755,Frakes,,,Star Trek: The Insurrection,1999,,,++,AAN,
2756,Schnabel,,,Basquiat,1996,,,++,AAN,
2757,Weng,,,In the Heat of the Sun,1996,,,++,AAN,
2758,Whitesell,,,Calendar Girl,1996,,,++,AAN,
2759,Zaks,,,Marvin's Room,1996,,,++,AAN,
2760,Kwapis,,,The Beautician and the Beast,1996,,,++,AAN,
2761,Yagher,,,Hellraiser: Bloodline,1996,,,++,AAN,
2762,Glatter,,,Summer Souvenier,1996,,,++,AAN,
2763,Obst,,,Angels Alone,1999,,,++,AAN,
2764,Woodhead,,,Endurance,1999,,,++,AAN,
2765,Cruper,,,Femme Fatale,1998,,,++,AAN,
2766,M.Joffe,,,The Matchmaker,1997 ,,,++,AAN,
2767,Makmalbaf,,,Gabbeh,1996,,,++,AAN,
2768,Rappaport,,,From the Journals of Jean Seberg,1996,,,++,AAN,
2769,Harron,,,American Psycho,2000,,,++,AAN,
2770,Densham,,,Moll Flanders,1996,,,++,AAN,
2771,Ruiz,,,Le Temps retrouve,1999,,,--,SE,
2772,Harling,,,Evening Star,1996,,,--,SE,
2773,Clause,,,Darker than Amber,1996,,,--,SE,
2774,Baird,,,Executve Decision,1996,,,--,SE,
2775,Buscemi,,,Parting Glances,1996,,,--,SE,
2776,Sc.Hicks,,,Snow Falling on Cedars,1999,,,--,SE,
2777,Title,,,The Last Supper,1996,,,--,SE,
2778,Werneck,,,Little Book of Love,1996,,,--,SE,
2779,Metcalfe,,,"Killer, journal of an assassin",1996,,,--,SE,
2780,Sullivan,,,Jack and Sarah,1996,,,--,SE,
2781,Verow,,,Frisk,1996,,,--,SE,
2782,Belmont,,,Marquise,1996,,,--,SE,
2783,Koepp,,,Herr Zwilling und Frau Zuckermann,1999,,,--,SE,
2784,W.Anderson,,,Rushmore,1998,,,--,SE,
2785,Sexton,,,My Stepmother is an Alien,1996,,,--,SE,
2786,UnYear96,,,Drive By Kiss,1996,,,--,AAdir,
2787,Berliner,,,Ma Vie En Rose,1997,,,--,GG,
2788,Niccol,,,Gattaca,1997,,,--,GG,
2789,Rickman,,,The Winter Guest,1997,,,--,GG,
2790,Tennant,,,Anna and the King,1999,,,--,GG,
2791,Payne,,,Election,1999,,,--,GG,
2792,Freundlich,,,The Myth of Fingerprints,1997,,,--,GG,
2793,B.Hughes,,,Forces of Nature,1999,,,--,GG,
2794,B.Kaplan,,,Of Love and Shadows,1996,,,--,GG,
2795,B.Price,,,Anna Karenina,1997,,,--,GG,
2796,Ratner,,,Rush Hour,1999,,,--,GG,
2797,Spiers,,,Spice World,1997,,,--,GG,
2798,Spicer,,,For Richer or Poorer,1997,,,--,GG,
2799,vanLieshout,,,De Versterking,1998,,,--,GG,
2800,Klapisch ,,,Un Air de Famille,1998,,,--,GG,
2801,Mahlin,,,The Grass Harp,1997,,,--,GG,
2802,C.Smith,,,Pippi Longstocking,1997,,,--,GG,
2803,DuBroux,,,Diary of a Seducer,1997,,,--,GG,
2804,Leland,,,The Landgirls,1998,,,--,GG,
2805,Ranga,,,East Side Story,1997,,,--,GG,
2806,Wellington,,,A Long Day's Journey Into Night,1997,,,--,GG,
2807,Aliwalas,,,Disoriented,1997,,,--,GG,
2808,F.Taylor,,,Dream With the Fishes,1997,,,--,GG,
2809,G.Dunne,,,Practical Magic,1998,,,--,GG,
2810,Fleder,,,Kiss the Girls,1997,,,--,GG,
2811,Oldman,,,Nil By Mouth,1997,,,--,GG,
2812,Mottola,,,The Daytrippers,1997,,,--,GG,
2813,Nava,,,Selena,1997,,,--,GG,
2814,Tillman,,,Soul Food,1997,,,--,GG,
2815,Verbinski,,,Mouse Hunt,1997,,,--,GG,
2816,Korine,,,Gummo,1997,,,--,GG,
2817,Depp,,,The Brave,1997,,,--,GG,
2818,Nicolella,,,Kull the Conqueror,1997,,,--,GG,
2819,Kelley,,,The Locusts,1997,,,--,GG,
2820,Pasquin,,,Mulan,1998,,,--,GG,
2821,Maslin,,,Playing God,1997,,,--,GG,
2822,Chopra,,,L.A. Johns,1997,,,--,GG,
2823,Darby,,,Hush,1997,,,--,GG,
2824,J.Stuart,,,Switchback,1997,,,--,GG,
2825,Pollack,,,Booty Call,1997,,,--,GG,
2826,Gillespie,,,I Know What You Did Last Summer,1997,,,--,GG,
2827,Kaufer,,,Bad Manners,1998,,,--,GG,
2828,Mostow,,,Breakdown,1997,,,--,GG,
2829,Nossiter,,,Sunday,1997,,,--,GG,
2830,Svankmajer,,,Conspirators of Pleasure,1997,,,--,GG,
2831,Kim,,,Crocodile,1997,,,--,GG,
2832,Henkel,,,The Texas Chainsaw Massacre: The Next Generation,1997,,,--,GG,
2833,Lemmons,,,Eve's Bayou,1997,,,--,GG,
2834,Samples,,,A Smile Like Yours,1997,,,--,GG,
2835,Spacey,,,Albino Alligator,1997,,,--,GG,
2836,Mayfield,,,Flubber,1997,,,--,GG,
2837,Tamahori,,,The Edge,1997,,,--,GG,
2838,Maggenti,,,The Incedibly True Adventures of Two Girls n Love,1997,,,--,GG,
2839,M.Harrison,,,Kicked in the Head,1997,,,--,GG,
2840,M.Herman,,,Little Voice,1998,,,++,SE,
2841,M.Leder,,,Deep Impact,1998,,,++,SE,
2842,Uys,,,Riding The Rails,1997,,,++,SE,
2843,vanDiem,,,Karakter,1997,,,++,AAfor,
2844,Suo,,,Shall We Dance,1997,,,++,AAfor,
2845,NCassavetes,,,She's So Lovely,1997,,,++,AAfor,
2846,LaBute,,,Nurse Betty,2000,,,Sundance Trophy,VIP,
2847,Cattaneo,,,The Full Monty,1997,,,Sundance Trophy,AAN,
2848,Duncan,,,Children of the Revolution,1997,,,Sundance Trophy,AAN,
2849,P.Anderson,,,Magnolia,1999,,,Sundance Trophy,AAN,
2850,P.Chan,,,The Love Letter,1999,,,Sundance Trophy,AAN,
2851,R.Christian,,,Masterminds,1997,,,Sundance Trophy,AAN,
2852,Bodrov,,,Prisoner of the Mountain,1997,,,Sundance Trophy,AAN,
2853,S.Marshall,,,"Waving, Not Drowning",1997,,,Sundance Trophy,AAN,
2854,Winant,,,Where th Heart Is,2000,,,Sundance Trophy,AAN,
2855,Gabel,,,Anthem,1997,,,Sundance Trophy,AAN,
2856,Keeler,,,Vegas Vacation,1997,,,Sundance Trophy,AAN,
2857,Barrett,,,Love Serenade,1997,,,Sundance Trophy,AAN,
2858,S.West ,,,The General's Daughter,1999,,,Sundance Trophy,AAN,
2859,S.Silver,,,Johns,1997,,,Sundance Trophy,AAN,
2860,Tucci,,,The Impostors,1998,,,Sundance Trophy,AAN,
2861,Nelson,,,Eye of God,1997,,,Sundance Trophy,AAN,
2862,Schulman,,,8 Heads in a Duffel Bag,1997,,,Sundance Trophy,AAN,
2863,Shadyac,,,Patch Adams,1999,,,Sundance Trophy,AAN,
2864,Vinterberg,,,Festen,1998,,,Prix de Jury,Palm,
2865,Vitale,,,"Kiss me, Guido",1997,,,Prix de Jury,Palm,
2866,V.C.Hall,,,Gridlock'd,1997,,,Prix de Jury,Palm,
2867,Handa,,,Uff Yeh Mohabbat,1997,,,Prix de Jury,Palm,
2868,DiVolito,,,In the Company of Men,1997,,,Prix de Jury,Palm,
2869,Russcol,,,Hollywood Night,1997,,,Prix de Jury,Palm,
2870,Furtlinger,,,La Vie en Rose,1997,,,foreign,GG,
2871,Zhou,,,The Emperor's Shadow,1998,,,foreign,GG,
2872,UnYear97,,,The Cherry Orchard,1997,,,++,SE,
2873,Amenabar,,,Open Your Eyes,1998,,,++,SE,
2874,Kollek,,,Sue,1998,,,++,SE,
2875,A.Chen,,,A chinese Ghost Story: The Tsui Hark Animation,1998,,,++,SE,
2876,Samanta,,,Ankhon Mein Tum Ho,1998,,,++,SE,
2877,Bird,,,Ravenous,1999,,,++,SE,
2878,A.Tucker,,,Map of Love,1999,,,++,SE,
2879,A.Wells,,,Guinevere,1999,,,++,SE,
2880,Balabanov,,,Brother,1998,,,++,SE,
2881,Condon,,,Gods and Monsters,1998,,,++,SE,
2882,Dumont,,,L'Humanite,1999,,,Golden,Palm,
2883,Plympton,,,I Married a Strange Person,1998,,,Golden,Palm,
2884,Yakin,,,A Price Above Rubies,1998,,,Golden,Palm,
2885,C.Adler,,,Under the Skin,1998,,,Golden,Palm,
2886,Link,,,Jenseits der Stille,1998,,,Golden,Palm,
2887,Carter,,,The X-files,1998,,,Golden,Palm,
2888,Aronofsky,,,PI,1998,,,Golden,Palm,
2889,Dobkin,,,Clay Pigeons,1998,,,Golden,Palm,
2890,Ellen,,,Kissing a Fool,1998,,,Golden,Palm,
2891,McAnuff,,,Cousin Bette,1998,,,Golden,Palm,
2892,Myrick,,,The Blair Witch Project,1999,,,Golden,Palm,
2893,Roos,,,The Opposite of Sex,1998,,,Golden,Palm,
2894,Dhavan,,,Hero No.1,1998,,,Golden,Palm,
2895,Bross,,,Ten Benny,1998,,,Golden,Palm,
2896,Drilling,,,River Red,1998,,,Golden,Palm,
2897,Heumann,,,Port Djema,1998,,,Golden,Palm,
2898,Skjoldbjaerg,,,Insomnia,1998,,,Golden,Palm,
2899,Darnell,,,Antz,1998,,,Golden,Palm,
2900,Coraci,,,The Waterboy,1999,,,Golden,Palm,
2901,duChau,,,Quest for Camelot,1998,,,Golden,Palm,
2902,Opetek,,,Steam: The Turkish Bath,1998,,,Golden,Palm,
2903,G.Gray,,,The Negotiator,1998,,,Golden,Palm,
2904,Hawn,,,Hope,1998,,,Golden,Palm,
2905,G.Ross,,,Pleasantville,1998,,,Golden,Palm,
2906,Sancher,,,Minus Man,1998,,,Golden,Palm,
2907,Fortenberry,,,A Night at the Roxbury,1998,,,Golden,Palm,
2908,Kumar,,,Ishq,1998,,,Golden,Palm,
2909,J.Roberts,,,Paulie,1998,,,Golden,Palm,
2910,Pieplow,,,Strangeland,1998,,,Golden,Palm,
2911,Blanks,,,Urban Legend,1998,,,Golden,Palm,
2912,Dorman,,,Arguing the World,1998,,,Golden,Palm,
2913,Bleckner,,,Rear Window,1998,,,Golden,Palm,
2914,Kan,,,Swiri,1999,,,Golden,Palm,
2915,Hastrup,,,H.C. Andersen og den Skoeve Skygge,1998,,,Golden,Palm,
2916,Henriques,,,Babymother,1998,,,Golden,Palm,
2917,Campanella,,,Love Walked In,1998,,,Golden,Palm,
2918,Krabbe,,,Left Luggage,1998,,,Golden,Palm,
2919,Merendino,,,SLC Punk!,1999,,,Golden,Palm,
2920,J.Kasdan,,,Zero Effect,1998,,,Golden,Palm,
2921,Peretz,,,"First Love, Last Rites",1998,,,Golden,Palm,
2922,Sprecher,,,Clockwatchers,1998,,,Golden,Palm,
2923,Katzenberg,,,The Prince of Egypt,1998,,,Golden,Palm,
2924,K.Jones,,,Waking Ned Divine,1998,,,Golden,Palm,
2925,Loginotto,,,Divorce Iranian Style,1998,,,Golden,Palm,
2926,Cholodenko,,,High Art,1998,,,Golden,Palm,
2927,Angelou,,,Down in the Delta,1998,,,Golden,Palm,
2928,Imboden,,,"Frau Rettich, die Czerni, und ich",1998,,,Golden,Palm,
2929,Ek,,,Carmen,1998,,,Golden,Palm,
2930,Rosier,,,"Malraux, Tu m'etonnes!",2001,,,Golden,Palm,
2931,M.Martin,,,I Got the Hook-Up,1998,,,Golden,Palm,
2932,M.Judge,,,All is Routine,19yy,,,Golden,Palm,
2933,Pradal,,,Marie Baie des Anges,1998,,,Golden,Palm,
2934,M,,,Western,1998,,,Golden,Palm,
2935,M.Foley,,,Home Before Dark,1998,,,Golden,Palm,
2936,Rothemund,,,Das Merkwuerdige Verhalten geschlechtsreifer Grossstaedter zur Paarungszeit,1998,,,Golden,Palm,
2937,M.S.Johnson,,,Simon Birch,1998,,,Golden,Palm,
2938,Walz,,,Killer Condom,1998,,,Golden,Palm,
2939,Abramson,,,Ringmaster,1998,,,Golden,Palm,
2940,N.Barker,,,Unmade Beds,1998,,,Golden,Palm,
2941,Hamm,,,"Martha - Meet Frank, Daniel and Laurence",1998,,,Golden,Palm,
2942,N.Garcia,,,Place Vendome,1998,,,Golden,Palm,
2943,Meyers,,,The Parent Trap,1998,,,Golden,Palm,
2944,Veronis,,,Day at the Beach,1998,,,Golden,Palm,
2945,Virgien,,,The Rugrats Movie,1998,,,Golden,Palm,
2946,Yonfan,,,Bishonen,1999,,,Golden,Palm,
2947,Antonijevic,,,Savior,1998,,,Golden,Palm,
2948,Auster,,,Lulu on the Bridge,1998,,,Golden,Palm,
2949,Berg,,,Very Bad Things,1998,,,--,SE,
2950,Howitt,,,Sliding Doors,1998,,,--,SE,
2951,Proft,,,Wrongfully Accused,1998,,,--,SE,
2952,Q.Lee,,,Shopping for Fangs,1998,,,--,SE,
2953,Hedden,,,Hi Life,1998,,,--,SE,
2954,LaGravenese,,,Living Out Loud,1998,,,--,SE,
2955,Ra.Wallace,,,The Man in the Iron Mask,1998,,,--,SE,
2956,Goldbacher,,,The Governess ,1998,,,--,SE,
2957,Dragojevic,,,The Wounds,1999,,,--,SE,
2958,Schwartz,,,Shooting Fish,1998,,,--,SE,
2959,Gutierrez,,,Judas Kiss,1998,,,--,SE,
2960,Kapur,,,Elizabeth,1998,,,--,AAN,
2961,MacLaine,,,Bruno,1998,,,--,AAN,
2962,S.Shore,,,Get Real,1998,,,--,AAN,
2963,Norrington,,,Blade,1998,,,--,AAN,
2964,Sin,,,The Great Emperor's Concubine,1998,,,--,AAN,
2965,Ruzowitzky,,,The Inheritors,1998,,,--,AAN,
2966,Shainberg,,,Erin Brockovich,2000,,,--,AAN,
2967,Skoog,,,Whatever,1998,,,--,AAN,
2968,S.Stone,,,Mighty,1998,,,--,AAN,
2969,S.Elliott,,,Welcome to Woop Woop,1998,,,--,AAN,
2970,Froemke,,,Concert of Wills: Making the Getty Center,1998,,,--,AAN,
2971,Sugg,,,Fast Food,1998,,,--,AAN,
2972,Beyer,,,Let's Talk About Sex,1998,,,--,AAN,
2973,Fitzgerald,,,The Hanging Garden,1998,,,--,AAN,
2974,T.Hutton,,,Digging to China,1998,,,--,AAN,
2975,Jenkins,,,Slums of Beverly Hills,1998,,,--,AAN,
2976,T.Parker,,,"South Park: Bigger, Longer and Uncut",1999,,,--,AAN,
2977,Tykwer,,,Lola Rennt,1998,,,sundance,VIP,
2978,Kaye,,,American History X,1998,,,sundance,VIP,
2979,Gallo,,,The Brown Bunny,2004,,,sundance,VIP,
2980,Mignatti,,,Broadway Damage,1998,,,sundance,VIP,
2981,Straume,,,Thrane's Method,1999,,,sundance,VIP,
2982,vonScherlerMayer,,,Madeline,1998,,,sundance,VIP,
2983,Priyadarshan,,,Virasat,1998,,,sundance,VIP,
2984,Salos,,,Central Station,1998,,,++,AAN,
2985,UnYear98,,,One True Thing,1998,,,++,AAN,
2986,Abraham,,,Man of the Century,1999,,,++,AAN,
2987,Banderas,,,Crazy in Alabama,1999,,,++,AAN,
2988,A.Cohn,,,One Day in September,1999,,,++,AAN,
2989,Gitai,,,Kadosh,1999,,,++,AAN,
2990,A.Petrov,,,The Old Man and the Sea,1999,,,++,AAN,
2991,Aoyama,,,Eureka,1999,,,Int.Critics,Palm,
2992,Ar.Jones,,,Going Nomad,1999,,,Int.Critics,Palm,
2993,Sokurov,,,Moloch,1999,,,Int.Critics,Palm,
2994,Thornton,,,All the Pretty Horses,1999,,,Int.Critics,Palm,
2995,Pittman,,,Undue Influence,1999,,,Int.Critics,Palm,
2996,Nolan,,,Following,1999,,,Int.Critics,Palm,
2997,McCullough,,,Dog Park,1999,,,Int.Critics,Palm,
2998,Schock,,,My Mother Dreams the Satan's Disciples in New York,1999,,,Int.Critics,Palm,
2999,Ch.Smith,,,Americam Movie,1999,,,Int.Critics,Palm,
3000,Verdone,,,Iris Blond,1999,,,Int.Critics,Palm,
3001,D.Warner,,,Last September,1999,,,Int.Critics,Palm,
3002,Farrugia,,,Trafic d'Influence,1999,,,Int.Critics,Palm,
3003,Block,,,Home Page,1999,,,Int.Critics,Palm,
3004,Huffman,,,xxx,1999,,,Int.Critics,Palm,
3005,D.Keaton,,,Hangup,1999,,,Int.Critics,Palm,
3006,D.Levy,,,Meschugge,1999,,,Int.Critics,Palm,
3007,Mehrjui,,,Leila,1999,,,Int.Critics,Palm,
3008,Moreton,,,Edge of Seventeen,1999,,,Int.Critics,Palm,
3009,Jablonski,,,Photographer,1999,,,Int.Critics,Palm,
3010,Zonca,,,The Dreamlife of Angels,1999,,,++,SE,
3011,Aghion,,,Belle Maman,1999,,,++,SE,
3012,G.Haas,,,Friends and Lovers,1999,,,++,SE,
3013,Junger,,,10 Things I Hate About You,1999,,,++,SE,
3014,Ritchie,,,"Lock, Stock, and Two Smoking Barrels",1999,,,++,SE,
3015,Fancher,,,The Minus Man,1999,,,++,SE,
3016,Honigmann,,,The Underground Orchestra,1999,,,++,SE,
3017,Miyazaki,,,Princess Mononoke,1999,,,++,SE,
3018,Nitchev,,,After the End of the World,1999,,,++,SE,
3019,Wen,,,Devils on the Doorstep,1999,,,GrandJury,Palm,
3020,J.Chen,,,Autumn in New York,2000,,,GrandJury,Palm,
3021,Martineau,,,Drole de Felix,2000,,,GrandJury,Palm,
3022,Stuhr,,,A Week in the Life of a Man,1999,,,GrandJury,Palm,
3023,Ataman,,,Lola and Billy the Kid,1999,,,GrandJury,Palm,
3024,Makin,,,Mickey Blue Eyes,1999,,,GrandJury,Palm,
3025,Peirce,,,Boys Don't Cry,1999,,,GrandJury,Palm,
3026,Brodie,,,A Dog of Flanders,1999,,,GrandJury,Palm,
3027,vonGarnier,,,Bandits,1999,,,GrandJury,Palm,
3028,FeirreraBarbosa,,,La Vie Moderne,1999,,,GrandJury,Palm,
3029,Morneau,,,Made Men,1999,,,GrandJury,Palm,
3030,Morneau,,,Together,2001,,,GrandJury,Palm,
3031,Ullman,,,Private Confessions,1999,,,GrandJury,Palm,
3032,Ramsay,,,Ratcatcher,1999,,,Golden,Palm,
3033,M.Barker,,,Best Laid Plans,1999,,,Golden,Palm,
3034,G.Pereira,,,Between Your Legs,1999,,,Golden,Palm,
3035,M.Lee,,,The Best Man,1999,,,Golden,Palm,
3036,Polish,,,Twin Falls Idaho,1999,,,Golden,Palm,
3037,Majidi,,,The Color of Paradise,1999,,,Golden,Palm,
3038,Myers,,,Austin Powers: The Spy Who Shagged Me,1999,,,Golden,Palm,
3039,Vernoux,,,Love Etc.,1999,,,Golden,Palm,
3040,Burstein,,,On the Ropes,1999,,,Golden,AAN,
3041,Burstein,,,On the Ropes,1999,,,Golden,AAN,
3042,diFlorio,,,Speaking of Strings,1999,,,Golden,AAN,
3043,P.Lord,,,Chicken Ron,1999,,,Golden,AAN,
3044,P.Kassovitz,,,Jakob the Liar,1999,,,Golden,AAN,
3045,Mazuy,,,Saint-Cyr,1999,,,Golden,AAN,
3046,P.Saville,,,Metroland,1999,,,Golden,AAN,
3047,Weitz,,,American Pie,1999,,,Golden,AAN,
3048,Gosnell,,,Never Been Kissed,1999,,,Golden,AAN,
3049,Belic,,,Genghis Blues,1999,,,Golden,AAN,
3050,R.Mitchell,,,Notting Hill,1999,,,Golden,AAN,
3051,R.Garcia,,,200 Cigarettes,1999,,,Golden,AAN,
3052,Weide,,,Lenny Bruce: Swear to Tell the Truth,1999,,,Golden,AAN,
3053,S.Mendes,,,American Beauty,1999,,,Golden,AANdir,
3054,Makmalbaf,,,The Apple,1999,,,Golden,AANdir,
3055,Ziehl,,,Broken Vessels,1999,,,Golden,AANdir,
3056,Tung,,,Shiloh 2: Shiloh Season,1999,,,Golden,AANdir,
3057,T.Goldwyn,,,A Walk on the Moon,1999,,,Golden,Kron most sexy,
3058,Matheson,,,In the Company of Spies,1999,,,Golden,Kron most sexy,
3059,T.Marshall,,,Venus Beaute (Institut),1999,,,GPdir,Palm,
3060,T.Roth,,,The War Zone,1999,,,Best British,Edinburgh,
3061,T.Vincent,,,Karnaval,1999,,,Alfred Bauer Prize,Baer,
3062,Funari,,,Paulina,1999,,,Alfred Bauer Prize,Baer,
3063,Natali,,,Cube,1999,,,Alfred Bauer Prize,Baer,
3064,Le Moine,,,Red Dwarf,1999,,,Alfred Bauer Prize,Baer,
3065,x.Chen,,,The Emperor and the Assassin,1999,,,Alfred Bauer Prize,Baer,
3066,UnYear99,,,Tarzan,1999,,,Alfred Bauer Prize,Baer,
3067,Younger,,,Boiler Room,2000,,,Alfred Bauer Prize,Baer,
3068,A.Elliott,,,The Ballad of Ramblin' Jack,2000,,,Alfred Bauer Prize,Baer,
3069,Duchovny,,,Return to Me,2000,,,Alfred Bauer Prize,Baer,
3070,G.Lewis,,,"Sex, The Annabel Chong Story",2000,,,Alfred Bauer Prize,Baer,
3071,Jo.Lynch,,,Night Train,2000,,,Alfred Bauer Prize,Baer,
3072,J.Becker2,,,La Poison,2000,,,Alfred Bauer Prize,Baer,
3073,Cuerda,,,Butterfly,2000,,,Alfred Bauer Prize,Baer,
3074,J.Cohen,,,Benjamin Smoke,2000,,,Alfred Bauer Prize,Baer,
3075,Wyans,,,Scary Movie,2000,,,Alfred Bauer Prize,Baer,
3076,Doumani,,,Knockout,2000,,,Alfred Bauer Prize,Baer,
3077,Schmidt,,,Crime + Punsihment in Suburbia,2000,,,Alfred Bauer Prize,Baer,
3078,S.Carr,,,Dr. Dolittle 2,2000,,,Alfred Bauer Prize,Baer,
3079,S.Curtis,,,The Student Prince,2000,,,Alfred Bauer Prize,Baer,
3080,Gedeon,,,Le retour de l'Idiot,2000,,,Alfred Bauer Prize,Baer,
3081,Unknown00,,,Le retour de l'Idiot,2000,,,Alfred Bauer Prize,Baer,
3082,Dominik,,,Chopper,2001,,,Alfred Bauer Prize,Baer,
3083,Moll,,,With a Friend Like Harry,2001,,,Alfred Bauer Prize,Baer,
3084,Glazer,,,Sexy Beast,2001,,,Alfred Bauer Prize,Baer,
3085,Cristofer ,,,Original Sin,2001,,,Alfred Bauer Prize,Baer,
3086,NancyMeyers,,,What Women Want,2001,,,Alfred Bauer Prize,Baer,
3087,Luketic,,,Legally Blonde,2001,,,Alfred Bauer Prize,Baer,
3088,Sofia~Coppola,,,Lost in Translation,2003,,,Alfred Bauer Prize,Baer,
3089,Maguire,,,Bridget Jones's Diary,2001,,,Alfred Bauer Prize,Baer,
3090,Jes.Nelson,,,I am Sam,2001,,,Alfred Bauer Prize,Baer,
3091,Jes.Nelson,,,In the Bedroom,2001,,,Alfred Bauer Prize,Baer,
3092,Jes.Nelson,,,Never Never,2002,,,Alfred Bauer Prize,Baer,
3093,Jes.Nelson,,,Monster's Ball,2002,,,Alfred Bauer Prize,Baer,
